ID, AR_ #,AR_Subsite,Diver_Team,Date,Transect_Type,Sampling_Period ,Transect_Number,Transect_Heading,Visibility,Species code,Species,Abundance,Size_cm,Min Range_cm,Max Range_cm,Water_Col_Position,Biomass_kg/m3,Data entered by,Data read by,NOTES,QAQC_name,QAQC_date,QAQC_Notes
AR-330_BARGE_2015-12-11_S,330,BARGE,CR_HL,12/11/2015,Structural,Winter ,,,40 ft,HABI,Slippery Dick,1,10,,,R,,CR,,,,,
AR-330_BARGE_2015-12-11_S,330,BARGE,CR_HL,12/11/2015,Structural,Winter ,,,40 ft,DIHO,Spottail Pinfish,1,27,,,R,,CR,,,,,
AR-330_BARGE_2015-12-11_S,330,BARGE,CR_HL,12/11/2015,Structural,Winter ,,,40 ft,PARA,Unknown Flounder,1,35,,,R,,CR,,,,,
AR-330_BARGE_2015-12-11_S,330,BARGE,CR_HL,12/11/2015,Structural,Winter ,,,40 ft,PARA,Unknown Flounder,1,30,,,R,,CR,,,,,
AR-330_BARGE_2015-12-11_S,330,BARGE,CR_HL,12/11/2015,Structural,Winter ,,,40 ft,PARA,Unknown Flounder,1,40,,,R,,CR,,,,,
AR-330_BARGE_2015-12-11_S,330,BARGE,CR_HL,12/11/2015,Structural,Winter ,,,40 ft,HAPL,White Grunt,1,27,,,R,,CR,,,,,
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,SESU,Belted Sandfish,1,10,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,CEST,Black Sea Bass,1,29,,,R,,CR,,,HL,11/5/2015,0 errors
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,CEST,Black Sea Bass,1,26,,,R,,CR,,,HL,11/5/2015,0 errors
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,CEST,Black Sea Bass,1,25,,,R,,CR,,,HL,11/5/2015,0 errors
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,CEST,Black Sea Bass,1,11,,,R,,CR,,,HL,11/5/2015,0 errors
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,CEST,Black Sea Bass,1,26,,,R,,CR,,,HL,11/5/2015,0 errors
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,CEST,Black Sea Bass,1,28,,,R,,CR,,,HL,11/5/2015,0 errors
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,PAUM,Cubbyu ,1,25,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,PAUM,Cubbyu ,1,11,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,PAUM,Cubbyu ,1,13,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,MYMI,Gag,1,35,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,MYMI,Gag,1,31,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,MYMI,Gag,1,36,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,MYMI,Gag,1,40,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,MYMI,Gag,1,45,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,LARH,Pinfish,1,13,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,HOCI,Queen Angelfish,1,5,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,DIFO,Sand Perch,1,12,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,DIFO,Sand Perch,1,11,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,DIFO,Sand Perch,1,12,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,CACA,Saucereye Porgy,1,31,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,CACA,Saucereye Porgy,1,32,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,CACA,Saucereye Porgy,1,29,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,CACA,Saucereye Porgy,1,35,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,STCH,Scup,1,27,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,STCH,Scup,1,26,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,STCH,Scup,1,26,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,STCH,Scup,1,27,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,BLEN,Unknown Blenny,1,10,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,BLEN,Unknown Blenny,1,12,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,BLEN,Unknown Blenny,1,11,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,BLEN,Unknown Blenny,1,10,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,BLEN,Unknown Blenny,1,10,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,HABI,Slippery Dick,5,9,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,HABI,Slippery Dick,1,10,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,HABI,Slippery Dick,1,12,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,DIHO,Spottail Pinfish,5,21,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,DIHO,Spottail Pinfish,30,22,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,DIHO,Spottail Pinfish,50,23,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,HAAU,Tomtate,1,23,,,R,,CR,,,HL,11/5/2015,0 errors
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,HAAU,Tomtate,2,24,,,R,,CR,,,HL,11/5/2015,"Added the second tomtate at 24cm, 1 error"
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,HAAU,Tomtate,500,12,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,HAAU,Tomtate,1,25,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,9/8/2015,Structural,Fall,,30,,HAAU,Tomtate,1,25,,,R,,CR,,,HL,11/5/2015,0 errors 
AR-330_HUNITS_2016-01-15_R_T1,330,HUNITS,CR_SO,1/15/2016,Radiating,Winter ,1,180,15ft,CEST,Black Sea Bass,1,26,,,R,,CR,,H-UNIT at 6 m and 9 m,,,
AR-330_HUNITS_2016-01-15_R_T1,330,HUNITS,CR_SO,1/15/2016,Radiating,Winter ,1,180,15ft,CEST,Black Sea Bass,1,20,,,R,,CR,,H-UNIT at 6 m and 9 m,,,
AR-330_HUNITS_2016-01-15_R_T1,330,HUNITS,CR_SO,1/15/2016,Radiating,Winter ,1,180,15ft,CEST,Black Sea Bass,1,27,,,R,,CR,,H-UNIT at 6 m and 9 m,,,
AR-330_HUNITS_2016-01-15_R_T1,330,HUNITS,CR_SO,1/15/2016,Radiating,Winter ,1,180,15ft,PARA,Unknown Flounder,1,11,,,R,,CR,,H-UNIT at 6 m and 9 m,,,
AR-330_HUNITS_2016-01-15_R_T2,330,HUNITS,CR_SO,1/15/2016,Radiating,Winter ,2,180,15ft,,,NO_FISH,,,,,,CR,,,,,
AR-330_HUNITS_2016-01-15_R_T3,330,HUNITS,CR_SO,1/15/2016,Radiating,Winter ,3,180,15ft,,,NO_FISH,,,,,,CR,,,,,
AR-330_HUNITS_2016-01-15_R_T4,330,HUNITS,CR_SO,1/15/2016,Radiating,Winter ,4,180,15ft,DIFO,Sand Perch,1,8,,,R,,CR,,,,,
AR-330_HUNITS_2016-01-15_R_T5,330,HUNITS,CR_SO,1/15/2016,Radiating,Winter ,5,180,15ft,,,NO_FISH,,,,,,CR,,,,,
AR-330_HUNITS_2016-01-15_R_T6,330,HUNITS,CR_SO,1/15/2016,Radiating,Winter ,6,180,15ft,,,NO_FISH,,,,,,CR,,,,,
AR-330_HUNITS_2016-01-15_S,330,HUNITS,HL_LB,1/15/2016,Structural,Winter ,,,15ft,CEST,Black Sea Bass,10,,15,18,R/S,,HL,,,,,
AR-330_HUNITS_2016-01-15_S,330,HUNITS,HL_LB,1/15/2016,Structural,Winter ,,,15ft,CEST,Black Sea Bass,10,,20,30,R/S,,HL,,,,,
AR-330_HUNITS_2016-01-15_S,330,HUNITS,HL_LB,1/15/2016,Structural,Winter ,,,15ft,CEST,Black Sea Bass,10,,40,45,R/S,,HL,,,,,
AR-330_HUNITS_2016-01-15_S,330,HUNITS,HL_LB,1/15/2016,Structural,Winter ,,,15ft,CEST,Black Sea Bass,2,60,,,R/S,,HL,,,,,
AR-330_HUNITS_2016-01-15_S,330,HUNITS,HL_LB,1/15/2016,Structural,Winter ,,,15ft,CEST,Black Sea Bass,1,65,,,R/S,,HL,,,,,
AR-330_HUNITS_2016-01-15_S,330,HUNITS,HL_LB,1/15/2016,Structural,Winter ,,,15ft,MYMI,Gag,1,20,,,S,,HL,,,,,
AR-330_HUNITS_2016-01-15_S,330,HUNITS,HL_LB,1/15/2016,Structural,Winter ,,,15ft,MYMI,Gag,1,25,,,S,,HL,,,,,
AR-330_HUNITS_2016-01-15_S,330,HUNITS,HL_LB,1/15/2016,Structural,Winter ,,,15ft,SYFO,Inshore Lizardfish,1,,,,R,,HL,,,,,
AR-330_HUNITS_2016-01-15_S,330,HUNITS,HL_LB,1/15/2016,Structural,Winter ,,,15ft,CACA,Saucereye Porgy,1,38,,,S,,HL,,,,,
AR-330_HUNITS_2016-01-15_S,330,HUNITS,HL_LB,1/15/2016,Structural,Winter ,,,15ft,DIHO,Spottail Pinfish,3,12,,,S,,HL,,,,,
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,CEST,Black Sea Bass,2,5,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,CEST,Black Sea Bass,1,10,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,CEST,Black Sea Bass,1,6,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,CEST,Black Sea Bass,1,30,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,PAUM,Cubbyu ,4,5,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,DESP,Decapterus Species- likely round or mackeral scad,1000,10,,,W,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,SEDU,Greater Amberjack,2,,,,W,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,HABI,Slippery Dick,1,10,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,HABI,Slippery Dick,1,5,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,HABI,Slippery Dick,1,4,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,HABI,Slippery Dick,2,6,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,HABI,Slippery Dick,2,8,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,3,323,,HABI,Slippery Dick,2,12,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,DAAM,Southern Sting Ray,1,,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,HAAU,Tomtate,20,,4,25,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,1,323,,HAAU,Tomtate,500,5,,,W,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T2,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,2,323,,HABI,Slippery Dick,1,10,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T2,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,2,323,,HABI,Slippery Dick,1,4,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T2,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,2,323,,HABI,Slippery Dick,2,6,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T2,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,2,323,,HABI,Slippery Dick,1,5,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T2,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,2,323,,DAAM,Southern Sting Ray,1,,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T3,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,3,323,,HABI,Slippery Dick,3,6,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T3,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,3,323,,HABI,Slippery Dick,1,7,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T3,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,3,323,,HABI,Slippery Dick,1,8,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T3,330,INDRA,HL_AP,7/27/2015,Radiating,Fall,3,323,,DIHO,Spottail Pinfish,5,11,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,CARU,Bar Jack,2,12,,,S,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,CARU,Bar Jack,3,14,,,S,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,SPBA,Barracuda,1,100,,,W,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,SESU,Belted Sandfish,3,12,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,SESU,Belted Sandfish,1,10,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,DESP,Decapterus Species- likely round or mackeral scad,1000,11,,,S,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,MYMI,Gag,2,90,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,OPMA,Redlip Blenny,5,11,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,MYPH,Scamp,1,60,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,HABI,Slippery Dick,1,15,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,HABI,Slippery Dick,1,13,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,HABI,Slippery Dick,1,10,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,HABI,Slippery Dick,2,20,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,DIHO,Spottail Pinfish,5,7,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,DIHO,Spottail Pinfish,1,13,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,DIHO,Spottail Pinfish,2,25,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,DIHO,Spottail Pinfish,1,20,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,HAAU,Tomtate,2,8,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,HAAU,Tomtate,3,10,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,HAAU,Tomtate,1,12,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,BLEN,Unknown Blenny,3,11,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,BLEN,Unknown Blenny,3,10,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,UNK,Unknown Fish Species,5,3,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,JGRU,Unknown Juvenile Grunt,2000,10,,,,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,BELO,Unknown Needlefish,3,13,,,,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,SEAB,Unknown Seabass,1,13,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,SEAB,Unknown Seabass,1,30,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,SEAB,Unknown Seabass,1,25,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,7/27/2015,Structural,Fall,,,,RYMA,White Spotted Soapfish,1,12,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,10/29/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-08-20_R_T1_T2,330,INDRA,HL,8/20/2015,Radiating,Fall,1 and 2,60,,SECR,Big Eye Scad,2,10,,,S,,CR,HL,PRE SAMPLING PERIOD,HL,11/3/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-08-20_R_T1_T2,330,INDRA,HL,8/20/2015,Radiating,Fall,1 and 2,60,,DESP,Decapterus Species- likely round or mackeral scad,300,,4,5,W,,CR,HL,PRE SAMPLING PERIOD,HL,11/3/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-08-20_R_T1_T2,330,INDRA,HL,8/20/2015,Radiating,Fall,1 and 2,60,,HABI,Slippery Dick,1,11,,,R,,CR,HL,PRE SAMPLING PERIOD,HL,11/3/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-08-20_R_T1_T2,330,INDRA,HL,8/20/2015,Radiating,Fall,1 and 2,60,,HABI,Slippery Dick,1,4,,,R,,CR,HL,PRE SAMPLING PERIOD,HL,11/3/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-08-20_R_T1_T2,330,INDRA,HL,8/20/2015,Radiating,Fall,1 and 2,60,,HABI,Slippery Dick,1,6,,,R,,CR,HL,PRE SAMPLING PERIOD,HL,11/3/2015,"Changed ID, 1 error"
AR-330_INDRA_2015-08-20_R_T1_T2,330,INDRA,HL,8/20/2015,Radiating,Fall,1 and 2,60,,HABI,Slippery Dick,1,8,,,R,,CR,HL,PRE SAMPLING PERIOD,HL,11/3/2015,"Changed ID, 1 error"
