"ID","Site","Subsite","Date","Transect_Type","Sampling_Period","Transect_Number","Temp_avg","Temp_max","Temp_min","max_dep","min_dep","avg_dep","ver_rel_m","DRR","Structure_Type","Structure_Material","Reef_Type","Deployment_Year","Time_Since_Deployment_yrs","Depth_ft","DMF_Area_sqft","DMF_Notes","Longitude_DD","Latitude_DD","GIS_FID","NEAR_FID","Distance_to_HB","NR_FID","Distance_to_NR","AR_FID","Distance_to_AR","Distance_To_Nearest_Land_ft","Distance_To_Nearest_Land_miles","Notes","ABSA","ACAN","ARPR","BLEN","CAAR","CABAR","CACA","CACR","CANO","CAPE","CARA","CARU","CASU","CEOC","CEST","CHAE","CHFA","CHISC","CHOC","COGL","COPU","DEMA","DEPU","DESP","DIFO","DIHO","GERR","GNTH","GOBY","GRUN","HAAL","HAAU","HABI","HAPL","JDAM","LARH","MULL","MUMA","MYMI","MYPH","NOFI","OPMA","OPTA","PAAL","PADE","PALE","PAMA","PARA","PAUM","PORG","PSMA","RAEG","RYMA","SCMA","SEDU","SEFA","SERI","SESU","SPBA","SPHY","SPSP","STCA/STCH","STCH","STHI","STVA/STLE","SYFO","SYIN","SYSP","TAON","TETR","UNK","UPPA","WRAS"
"AR-370_LIBERTYSHIP_2016-03-10_S_T0",370,"LIBERTYSHIP","2016-03-10","Structural","Spring",0,13.461,13.461,13.461,14.02893314,6.01448018,8.32719020537566,8.01445296,2.38825310647472,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2015-09-09_R_T1",370,"NR1","2015-09-09","Radiating","Fall",1,27.665,27.665,27.665,14.5464,14.1852,14.3907056603774,0.3612,0.0804834083229209,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2015-09-09_R_T2",370,"NR1","2015-09-09","Radiating","Fall",2,27.665,27.665,27.665,14.595,14.3005,14.4416769911504,0.294500000000001,0.0680058453486189,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2015-09-09_R_T3",370,"NR1","2015-09-09","Radiating","Fall",3,27.665,27.665,27.665,14.5221,14.2489,14.3981097560976,0.273199999999999,0.0640104953159695,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2015-09-09_S_T0",370,"NR1","2015-09-09","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2015-12-08_R_T1",370,"NR1","2015-12-08","Radiating","Winter",1,16.332,16.332,16.332,15.7072,15.0626,15.4099706349206,0.644600000000001,0.143625373840397,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2015-12-08_R_T2",370,"NR1","2015-12-08","Radiating","Winter",1,16.332,16.332,16.332,15.7072,15.0626,15.4099706349206,0.644600000000001,0.143625373840397,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2015-12-08_R_T3",370,"NR1","2015-12-08","Radiating","Winter",2,16.332,16.332,16.332,15.6709,15.3289,15.5020339130435,0.341999999999999,0.0776172411292664,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2015-12-08_R_T4",370,"NR1","2015-12-08","Radiating","Winter",2,16.332,16.332,16.332,15.6709,15.3289,15.5020339130435,0.341999999999999,0.0776172411292664,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2015-12-08_R_T5",370,"NR1","2015-12-08","Radiating","Winter",3,16.2896890756303,16.332,16.237,15.5407,15.1829,15.3936705882353,0.357799999999999,0.0836744492043482,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2015-12-08_R_T6",370,"NR1","2015-12-08","Radiating","Winter",3,16.2896890756303,16.332,16.237,15.5407,15.1829,15.3936705882353,0.357799999999999,0.0836744492043482,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2015-12-08_S_T0",370,"NR1","2015-12-08","Structural","Winter",0,16.332,16.332,16.332,15.1965,14.489,14.7295822510823,0.7075,0.121950352642759,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,1,0,0,0,0,5,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2016-03-10_R_T1",370,"NR1","2016-03-10","Radiating","Spring",1,13.558,13.558,13.558,15.47436539,15.22021373,15.3626810323077,0.254151660000002,0.0839301764616788,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2016-03-10_R_T2",370,"NR1","2016-03-10","Radiating","Spring",1,13.558,13.558,13.558,15.47436539,15.22021373,15.3626810323077,0.254151660000002,0.0839301764616788,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2016-03-10_R_T3",370,"NR1","2016-03-10","Radiating","Spring",2,13.558,13.558,13.558,15.4744,14.5818,15.2562086531163,0.8926,0.157551597388628,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2016-03-10_R_T4",370,"NR1","2016-03-10","Radiating","Spring",2,13.558,13.558,13.558,15.4744,14.5818,15.2562086531163,0.8926,0.157551597388628,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR1_2016-03-10_S_T0",370,"NR1","2016-03-10","Structural","Spring",0,13.5569398907104,13.558,13.461,15.00056138,14.51151508,14.8328518895628,0.4890463,0.0845279591071249,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR2_2015-09-09_R_T1",370,"NR2","2015-09-09","Radiating","Fall",1,27.665,27.665,27.665,15.5024,14.8773,15.2590649681529,0.6251,0.151710253471849,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0
"AR-370_NR2_2015-09-09_R_T2",370,"NR2","2015-09-09","Radiating","Fall",2,27.665,27.665,27.665,15.5296,14.8166,15.2152167701863,0.713000000000001,0.165037058049103,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR2_2015-09-09_R_T3",370,"NR2","2015-09-09","Radiating","Fall",3,27.665,27.665,27.665,14.9956,14.343,14.6645094674556,0.6526,0.190217837918043,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"AR-370_NR2_2015-09-09_S_T0",370,"NR2","2015-09-09","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,60,0,0,0,0,0,0,0,1,26,0,0,0,3,0,68,3,6,0,0,0,2,0,0,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"AR-370_NR2_2016-03-11_R_T1_T2",370,"NR2","2016-03-11","Radiating","Spring",1,13.942,13.942,13.942,15.2988,14.4272,14.7153930434783,0.871600000000001,0.123481569561444,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR2_2016-03-11_R_T3",370,"NR2","2016-03-11","Radiating","Spring",2,13.942,13.942,13.942,14.9024,14.512,14.7277495652174,0.3904,0.071408285398079,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR2_2016-03-11_R_T4",370,"NR2","2016-03-11","Radiating","Spring",2,13.942,13.942,13.942,14.9024,14.512,14.7277495652174,0.3904,0.071408285398079,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR2_2016-03-11_R_T5",370,"NR2","2016-03-11","Radiating","Spring",3,13.942,13.942,13.942,14.8358,14.506,14.6505875,0.329800000000001,0.0666380056125393,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR2_2016-03-11_R_T6",370,"NR2","2016-03-11","Radiating","Spring",3,13.942,13.942,13.942,14.8358,14.506,14.6505875,0.329800000000001,0.0666380056125393,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_NR2_2016-03-11_S_T0",370,"NR2","2016-03-11","Structural","Spring",0,13.942,13.942,13.942,15.38277553,14.62998309,14.9112893354167,0.75279244,0.22784136056842,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2015-09-03_R_T1",370,"PIPES","2015-09-03","Radiating","Fall",1,27.567,27.567,27.567,16.0446,15.7382,15.8818645614035,0.306399999999998,0.0549582111433594,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2015-09-03_R_T2",370,"PIPES","2015-09-03","Radiating","Fall",2,27.567,27.567,27.567,15.9839,15.6473,15.7858768976898,0.336600000000001,0.0633350189869624,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2015-09-03_R_T3",370,"PIPES","2015-09-03","Radiating","Fall",3,NA,NA,NA,NA,NA,NA,NA,NA,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2015-09-03_S_T0",370,"PIPES","2015-09-03","Structural","Fall",0,27.567,27.567,27.567,15.9968,15.1505,15.6545651982379,0.846300000000001,0.195682753626026,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2015-12-08_R_T1",370,"PIPES","2015-12-08","Radiating","Winter",1,16.141,16.141,16.141,15.5574,14.9763,15.2796406504065,0.581099999999999,0.133292226623543,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2015-12-08_R_T2",370,"PIPES","2015-12-08","Radiating","Winter",1,16.141,16.141,16.141,15.5574,14.9763,15.2796406504065,0.581099999999999,0.133292226623543,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2015-12-08_R_T3",370,"PIPES","2015-12-08","Radiating","Winter",2,16.141,16.141,16.141,15.5635,14.9702,15.3283115942029,0.593299999999999,0.123452835092316,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2015-12-08_R_T4",370,"PIPES","2015-12-08","Radiating","Winter",2,16.141,16.141,16.141,15.5635,14.9702,15.3283115942029,0.593299999999999,0.123452835092316,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2015-12-08_R_T5",370,"PIPES","2015-12-08","Radiating","Winter",3,16.0962941176471,16.141,16.046,15.4235,14.9029,15.1922426470588,0.5206,0.11172956280588,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2015-12-08_R_T6",370,"PIPES","2015-12-08","Radiating","Winter",3,16.0962941176471,16.141,16.046,15.4235,14.9029,15.1922426470588,0.5206,0.11172956280588,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2015-12-08_S_T0",370,"PIPES","2015-12-08","Structural","Winter",0,16.141,16.141,16.141,15.2798,14.4598,14.9149032432432,0.82,0.183725745486694,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2016-03-11_R_T1",370,"PIPES","2016-03-11","Radiating","Spring",1,13.942,13.942,13.942,14.4635,14.1064,14.2949724137931,0.357099999999999,0.0581362351815067,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2016-03-11_R_T2",370,"PIPES","2016-03-11","Radiating","Spring",1,13.942,13.942,13.942,14.4635,14.1064,14.2949724137931,0.357099999999999,0.0581362351815067,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
